distance,velocity,hood,tof
1.8,6.3374136642185555,28.175416609622268,0.8597825021236365
1.9061224489795918,6.338406234114528,29.959857771021543,0.8386593796323931
2.012244897959184,6.358630777562795,31.665263340349604,0.8221859843255781
2.1183673469387756,6.393536391937953,33.299636235532766,0.8090362706272956
2.2244897959183674,6.4387698315517605,34.86079164122711,0.7987185045954274
2.330612244897959,6.49302397707413,36.35973198901167,0.7903485939429093
2.4367346938775514,6.55393457991535,37.794983719124424,0.7837258960438527
2.5428571428571427,6.6208019714800646,39.17417720490381,0.7783741831832773
2.648979591836735,6.699092156421926,40.556621631850575,0.7721828677345314
2.7551020408163267,6.766843742753395,41.761114074688365,0.7711400440900521
2.8612244897959185,6.844919630820334,42.97623061180968,0.7688465973095499
2.9673469387755103,6.926064341583599,44.14653855504224,0.7671496543603011
3.073469387755102,7.003440957297709,45.01471903482028,0.7715239121652794
3.1795918367346943,7.070442115217494,45.385916450688356,0.785983573507541
3.2857142857142856,7.13968528156512,45.85150045702801,0.7978891238689744
3.391836734693878,7.210236285572376,46.37358482971788,0.8080790384631076
3.4979591836734696,7.3621777761402045,49.38175047849148,0.7657209284911961
3.6040816326530614,7.44905155025414,50.2795731822745,0.7675290756301989
3.7102040816326536,7.416009337783196,47.65754170820935,0.841964006962053
3.816326530612245,7.483697501984063,48.04629085928069,0.853274439197286
3.922448979591837,7.551419823210168,48.44079120361396,0.8640840314462516
4.0285714285714285,7.618983197010136,48.83274567801397,0.8745895490749017
4.134693877551021,7.685165285487505,49.16756714010948,0.8859969981791967
4.240816326530613,7.7522062104394935,49.54835954082477,0.8960809527548663
4.346938775510204,7.817672154810801,49.86353613681801,0.9072881254682804
4.4530612244897965,7.883206791198606,50.19094996704262,0.9179394340342641
4.559183673469388,7.948848287414522,50.53162940449281,0.928019302504607
4.66530612244898,8.014020245847616,50.8595887204824,0.9381109401435176
4.771428571428571,8.078416639881823,51.161981814342475,0.9485134971635985
4.877551020408164,8.142287965334246,51.45058643180253,0.9589807256367916
4.983673469387756,8.205416182583978,51.7158982756755,0.9697379959779635
5.089795918367347,8.268702334608944,51.99864924759794,0.9798850930426852
5.195918367346939,8.331539418838487,52.271782474609076,0.9900356462010893
5.302040816326531,8.39427220246834,52.55041488693413,0.9998565245152642
5.408163265306123,8.456498890601319,52.817360265740945,1.009745310097759
5.514285714285714,8.518441053719041,53.08251857020236,1.0194857552200882
5.6204081632653065,8.58034875991921,53.35636713499848,1.0288436863550845
5.726530612244899,8.641986887110637,53.62906283813309,1.0380504765115541
5.83265306122449,8.702397878863456,53.85892948006723,1.0480723126842313
5.938775510204082,8.762465385776665,54.08475402774817,1.0580288517406076
6.044897959183674,8.822124314535799,54.3036521321803,1.0679931960591824
6.151020408163266,8.882400302604191,54.55920856301016,1.0769519600343975
6.257142857142857,8.941985822237658,54.796081046601444,1.0862004768073812
6.363265306122449,9.000678139480604,55.004890669162535,1.095966797800269
6.469387755102041,9.059503053663436,55.22966829145898,1.1052224200762744
6.575510204081633,9.118293516211267,55.46320903798469,1.1141380643379768
6.681632653061225,9.176097324656066,55.665176718719806,1.123675963214173
6.7877551020408164,9.233935730999264,55.87878630776337,1.1328148310829698
6.893877551020409,9.291373464935102,56.08566663949544,1.1419961434358954
7.0,9.34822049531943,56.27725233954366,1.1514303336398355
