distance,velocity,hood,tof
1.8,6.33706547453902,28.180835870764994,0.8595846813997917
1.9061224489795918,6.338354723087673,29.96675863259308,0.8384024236528146
2.012244897959184,6.358781874259918,31.673052092543713,0.8219039862476815
2.1183673469387756,6.393400980269602,33.305163851523055,0.8088763841924056
2.2244897959183674,6.438894829283302,34.86779114150764,0.7985035623306999
2.330612244897959,6.492967634617671,36.36458792245763,0.7902232792710987
2.4367346938775514,6.553926258281579,37.799493367674565,0.7836127835437268
2.5428571428571427,6.620510010274857,39.17550430827012,0.7783708759109365
2.648979591836735,6.691728672235087,40.49583147254703,0.774259426175093
2.7551020408163267,6.766809875129999,41.76285967156806,0.7711057494387432
2.8612244897959185,6.845117986655382,42.979504192731916,0.7687605756157879
2.9673469387755103,6.926137620444556,44.1479308230075,0.7671153482801679
3.073469387755102,7.000917214063739,44.89978362346538,0.7739826560585726
3.1795918367346943,7.062825045766744,45.0,0.7942898928603775
3.2857142857142856,7.1245220225999235,45.0,0.8163383773357562
3.391836734693878,7.187862562444961,44.999999999999986,0.838017963311908
3.4979591836734696,7.2525810309447065,44.999999999999986,0.8593576587436657
3.6040816326530614,7.318440815391373,44.999999999999964,0.8803852181819007
3.7102040816326536,7.385262693538671,45.0,0.9011238193288678
3.816326530612245,7.452887096290253,44.999999999999986,0.9215954973411654
3.922448979591837,7.521188551743178,44.99999999999992,0.9418193858148121
4.0285714285714285,7.590060859573238,44.999999999999986,0.9618130273598878
4.134693877551021,7.659413927709709,44.999999999999986,0.9815925546081231
4.240816326530613,7.7291712656962455,44.99999999999992,1.001172840042906
4.346938775510204,7.799267944592858,44.99999999999997,1.0205676251807978
4.4530612244897965,7.869651690119206,44.999999999999844,1.0397893204294597
4.559183673469388,7.9402825154587955,44.9999999999999,1.0588489721029204
4.66530612244898,8.011115816886033,44.99999999999997,1.0777581324528185
4.771428571428571,8.0821273390699,45.0,1.0965260010304825
4.877551020408164,8.15328784452448,45.0,1.1151622796680538
4.983673469387756,8.224574800259193,44.999999999999844,1.1336758319239955
5.089795918367347,8.295972788417552,45.0,1.1520746014142933
5.195918367346939,8.367470665522035,45.0,1.170365945147701
5.302040816326531,8.439053780210942,45.0,1.1885575305644955
5.408163265306123,8.510714273854559,44.99999999999995,1.2066561410708583
5.514285714285714,8.582446169373357,45.0,1.2246682390344066
5.6204081632653065,8.654245325202217,45.0,1.242599977213686
5.726530612244899,8.72610924827739,44.999999999999744,1.2604572241753373
5.83265306122449,8.79803687090524,45.0,1.2782455931877565
5.938775510204082,8.870028952492277,44.999999999998934,1.2959704038128586
6.044897959183674,8.94208938912512,45.0,1.3136364927618138
6.151020408163266,9.014218433840332,45.0,1.3312491168326295
6.257142857142857,9.086419674751975,44.99999999999705,1.3488130513844216
6.363265306122449,9.158697644181187,45.0,1.3663329036381298
6.469387755102041,9.231059297937538,44.99999999999873,1.3838129161943462
6.575510204081633,9.303512226428474,45.0,1.4012572076486196
6.681632653061225,9.376060478212313,44.99999999999847,1.4186703581395939
6.7877551020408164,9.448711635347234,44.99999999999822,1.4360564533642468
6.893877551020409,9.521478549455841,44.999999999998934,1.4534188333159537
7.0,9.594365966653259,45.0,1.4707619603478845
